common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
GRAY SNAPPER,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835360102,0,10,0,0,0,10,0,0,0,0,2,1,7249.695323,8,7249.695323,10,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
BLACK DRUM,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440801,0,5,0,0,0,5,0,0,0,0,2,1,7249.695323,8,7249.695323,5,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,2,1,7249.695323,8,7249.695323,1,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835360102,0,10,0,0,0,10,0,0,0,0,2,1,7249.695323,8,7249.695323,10,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
BLACK DRUM,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440801,0,8,0,0,0,8,0,0,0,0,2,1,7249.695323,8,7249.695323,8,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835360102,0,10,0,0,0,10,0,0,0,0,2,1,7249.695323,8,7249.695323,10,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,2,1,7249.695323,8,7249.695323,3,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
LADYFISH,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8738010101,0,6,0,0,0,6,0,0,0,0,2,1,7249.695323,8,7249.695323,6,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835360102,0,10,0,0,0,10,0,0,0,0,2,1,7249.695323,8,7249.695323,10,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440102,2,0,0,2,0,0,801,1.18,0,0,2,1,7249.695323,8,7249.695323,2,1.18,801,2,2020011227wdS:8AM-8PM,,0,5/4/21
LADYFISH,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8738010101,0,5,0,0,0,5,0,0,0,0,2,1,7249.695323,8,7249.695323,5,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835360102,0,5,0,0,0,5,0,0,0,0,2,1,7249.695323,8,7249.695323,5,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
COMMON SNOOK,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835010105,0,12,0,0,0,12,0,0,0,0,2,1,7249.695323,8,7249.695323,12,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440102,3,4,0,3,0,4,1274,2.26,0,0,2,1,7249.695323,8,7249.695323,7,2.26,1274,3,2020011227wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,2,1,7249.695323,8,7249.695323,3,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
COMMON SNOOK,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835010105,0,2,0,0,0,2,0,0,0,0,2,1,7249.695323,8,7249.695323,2,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,2,1,7249.695323,8,7249.695323,1,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
LADYFISH,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8738010101,0,10,0,0,0,10,0,0,0,0,2,1,7249.695323,8,7249.695323,10,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
LADYFISH,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8738010101,0,10,0,0,0,10,0,0,0,0,2,1,7249.695323,8,7249.695323,10,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
COMMON SNOOK,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,2,1,7249.695323,8,7249.695323,1,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440901,0,3,0,0,0,3,0,0,0,0,2,1,7249.695323,8,7249.695323,3,0,0,0,2020011227wdS:8AM-8PM,,0,5/4/21
,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,2,10872.91005,8,10872.91005,0,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
PINFISH,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835430201,0,0,1,0,1,0,0,0,171,0.12,2,2,10872.91005,8,10872.91005,1,0.12,171,1,2020021227wdS:8AM-8PM,,0,5/4/21
,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,2,10872.91005,8,10872.91005,0,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,2,10872.91005,8,10872.91005,0,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,2,2,10872.91005,8,10872.91005,1,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440102,0,8,0,0,0,8,0,0,0,0,2,2,6860.409437,8,6860.409437,8,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
PINFISH,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835430201,0,2,0,0,0,2,0,0,0,0,2,2,6860.409437,8,6860.409437,2,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440102,0,4,0,0,0,4,0,0,0,0,2,2,6860.409437,8,6860.409437,4,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440102,0,2,0,0,0,2,0,0,0,0,2,2,6860.409437,8,6860.409437,2,0,0,0,2020021227wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020021227wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57432E+15,7,1,wd,8835440901,1,20,0,1,0,20,514,1.44,0,0,2,2,6860.409437,8,6860.409437,21,1.44,514,1,2020021227wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57842E+15,7,1,wd,8835020301,0,3,0,0,0,3,0,0,0,0,3,2,2854.127507,8,2854.127507,3,0,0,0,2020021237wdS:8AM-8PM,,0,5/4/21
WHITE GRUNT,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57842E+15,7,1,wd,8835400102,0,6,0,0,0,6,0,0,0,0,3,2,2854.127507,8,2854.127507,6,0,0,0,2020021237wdS:8AM-8PM,,0,5/4/21
SPOTTAIL PINFISH,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57842E+15,7,1,wd,8835430401,1,15,0,1,0,15,230,0.32,0,0,3,2,2854.127507,8,2854.127507,16,0.32,230,1,2020021237wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57842E+15,7,1,wd,8835020301,0,3,0,0,0,3,0,0,0,0,3,2,2854.127507,8,2854.127507,3,0,0,0,2020021237wdS:8AM-8PM,,0,5/4/21
WHITE GRUNT,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.57842E+15,7,1,wd,8835400102,0,6,0,0,0,6,0,0,0,0,3,2,2854.127507,8,2854.127507,6,0,0,0,2020021237wdS:8AM-8PM,,0,5/4/21
SEA BASS FAMILY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835020000,0,3,0,0,0,3,0,0,0,0,8,1,312.4961045,8,312.4961045,3,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
MUTTON SNAPPER,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360103,0,2,0,0,0,2,0,0,0,0,8,1,312.4961045,8,312.4961045,2,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,1.600908268,0,0,2,0,0,465.0638518,0.640363307,0,0,8,1,312.4961045,8,312.4961045,1.600908268,0.640363307,465.0638518,1.600908268,2020011287weS:8AM-8PM,,0,5/4/21
WHITE GRUNT,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835400102,8.804995472,0,0,11,0,0,2174.833882,2.60627866,0,0,8,1,312.4961045,8,312.4961045,8.804995472,2.60627866,2174.833882,8.804995472,2020011287weS:8AM-8PM,,0,5/4/21
JOLTHEAD PORGY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835430502,1.600908268,0,0,2,0,0,493.8802006,1.200681201,0,0,8,1,312.4961045,8,312.4961045,1.600908268,1.200681201,493.8802006,1.600908268,2020011287weS:8AM-8PM,,0,5/4/21
KNOBBED PORGY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835430506,3.201816535,0,0,4,0,0,828.4700285,1.408799276,0,0,8,1,312.4961045,8,312.4961045,3.201816535,1.408799276,828.4700285,3.201816535,2020011287weS:8AM-8PM,,0,5/4/21
REQUIEM SHARK FAMILY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8708020000,0,1,0,0,0,1,0,0,0,0,8,1,326.3733622,8,326.3733622,1,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360102,3.235660706,0,0,4,0,0,1030.557935,1.698721871,0,0,8,1,326.3733622,8,326.3733622,3.235660706,1.698721871,1030.557935,3.235660706,2020011287weS:8AM-8PM,,0,5/4/21
,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,8,1,326.3733622,8,326.3733622,0,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
YELLOW JACK,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835280301,0.824755876,0,0,1,0,0,327.4280829,0.783518083,0,0,8,1,355.9685544,8,355.9685544,0.824755876,0.783518083,327.4280829,0.824755876,2020011287weS:8AM-8PM,,0,5/4/21
RED DRUM,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,8,1,355.9685544,8,355.9685544,1,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
CERO,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8850030503,2.474267629,0,0,3,0,0,1344.352078,3.101082095,0,0,8,1,355.9685544,8,355.9685544,2.474267629,3.101082095,1344.352078,2.474267629,2020011287weS:8AM-8PM,,0,5/4/21
UNIDENTIFIED FISH,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,1000000000,0,6,0,0,0,6,0,0,0,0,8,2,11330.98764,8,11330.98764,6,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
UNIDENTIFIED FISH,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,1000000000,0,6,0,0,0,6,0,0,0,0,8,2,11330.98764,8,11330.98764,6,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360102,3.648824027,0,0,4,0,0,1333.645182,4.287368232,0,0,8,2,712.7952712,8,712.7952712,3.648824027,4.287368232,1333.645182,3.648824027,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,0,3,0,0,0,3,0,0,0,0,8,2,712.7952712,8,712.7952712,3,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
GRUNT FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835400000,0,1,0,0,0,1,0,0,0,0,8,2,712.7952712,8,712.7952712,1,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
MARGATE,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835400103,0,1,0,0,0,1,0,0,0,0,8,2,712.7952712,8,712.7952712,1,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
PORKFISH,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835400306,2.73661802,0,0,3,0,0,580.1630203,0.775375106,0,0,8,2,712.7952712,8,712.7952712,2.73661802,0.775375106,580.1630203,2.73661802,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,0,3,0,0,0,3,0,0,0,0,8,2,712.7952712,8,712.7952712,3,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
GRUNT FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835400000,0,1,0,0,0,1,0,0,0,0,8,2,712.7952712,8,712.7952712,1,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
MARGATE,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835400103,0,1,0,0,0,1,0,0,0,0,8,2,712.7952712,8,712.7952712,1,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,0,3,0,0,0,3,0,0,0,0,8,2,712.7952712,8,712.7952712,3,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
MARGATE,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835400103,0,1,0,0,0,1,0,0,0,0,8,2,712.7952712,8,712.7952712,1,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
REQUIEM SHARK FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8708020000,0,1,0,0,0,1,0,0,0,0,8,2,323.7714573,8,323.7714573,1,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
SEA BASS FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835020000,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360102,1.614768053,0,0,2,0,0,538.5251457,0.968860832,0,0,8,2,323.7714573,8,323.7714573,1.614768053,0.968860832,538.5251457,1.614768053,2020021287weS:8AM-8PM,,0,5/4/21
MUTTON SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360103,4.036920133,1,0,5,0,1,2106.464925,11.25493333,0,0,8,2,323.7714573,8,323.7714573,5.036920133,11.25493333,2106.464925,4.036920133,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,2.42215208,3,0,3,0,3,748.4449927,1.291814443,0,0,8,2,323.7714573,8,323.7714573,5.42215208,1.291814443,748.4449927,2.42215208,2020021287weS:8AM-8PM,,0,5/4/21
SEA BASS FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835020000,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,0,3,0,0,0,3,0,0,0,0,8,2,323.7714573,8,323.7714573,3,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
SEA BASS FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835020000,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
SEA BASS FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835020000,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
SEA BASS FAMILY,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835020000,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020021287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58102E+15,7,1,we,8835360401,0,2,0,0,0,2,0,0,0,0,8,2,323.7714573,8,323.7714573,2,0,0,0,2020021287weS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020011237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58272E+15,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,3,1,3267.95943,8,3267.95943,1,0,0,0,2020011237wdS:8AM-8PM,,0,5/4/21
FLORIDA POMPANO,2020011237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58272E+15,7,1,wd,8835280901,1,1,0,1,0,1,320,0.72,0,0,3,1,3267.95943,8,3267.95943,2,0.72,320,1,2020011237wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020011237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58272E+15,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,3,1,3267.95943,8,3267.95943,1,0,0,0,2020011237wdS:8AM-8PM,,0,5/4/21
,2020011237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58272E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,1,3267.95943,8,3267.95943,0,0,0,0,2020011237wdS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58272E+15,7,1,wd,8835280303,0,1,0,0,0,1,0,0,0,0,3,2,3357.064669,8,3357.064669,1,0,0,0,2020021237wdS:8AM-8PM,,0,5/4/21
,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58272E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,2,3357.064669,8,3357.064669,0,0,0,0,2020021237wdS:8AM-8PM,,0,5/4/21
,2020021237wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58272E+15,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,2,3357.064669,8,3357.064669,0,0,0,0,2020021237wdS:8AM-8PM,,0,5/4/21
HAMMERHEAD SHARK GENUS,2020011287wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,wd,8708030100,0,1,0,0,0,1,0,0,0,0,8,1,2402.739289,8,2402.739289,1,0,0,0,2020011287wdS:8AM-8PM,,0,5/4/21
BLUE RUNNER,2020011287wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,wd,8835280306,1,3,0,1,0,3,323,0.6,0,0,8,1,2402.739289,8,2402.739289,4,0.6,323,1,2020011287wdS:8AM-8PM,,0,5/4/21
LANE SNAPPER,2020011287wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,wd,8835360112,3,0,0,3,0,0,713,0.74,0,0,8,1,2402.739289,8,2402.739289,3,0.74,713,3,2020011287wdS:8AM-8PM,,0,5/4/21
BLUE RUNNER,2020011287wdS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,wd,8835280306,0,3,0,0,0,3,0,0,0,0,8,1,2402.739289,8,2402.739289,3,0,0,0,2020011287wdS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835360401,4.937927517,2,0,5,0,2,1356.942482,1.757902196,0,0,8,1,5243.040679,8,5243.040679,6.937927517,1.757902196,1356.942482,4.937927517,2020011287weS:8AM-8PM,,0,5/4/21
PORGY FAMILY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835430000,0,1,0,0,0,1,0,0,0,0,8,1,5243.040679,8,5243.040679,1,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
JOLTHEAD PORGY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835430502,2.96275651,0,0,3,0,0,834.5097504,1.501129965,0,0,8,1,5243.040679,8,5243.040679,2.96275651,1.501129965,834.5097504,2.96275651,2020011287weS:8AM-8PM,,0,5/4/21
LITTLEHEAD PORGY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835430508,15.80136806,0,0,16,0,0,4021.44817,6.094813393,0,0,8,1,5243.040679,8,5243.040679,15.80136806,6.094813393,4021.44817,15.80136806,2020011287weS:8AM-8PM,,0,5/4/21
LITTLE TUNNY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8850030102,0.987585504,0,0,1,0,0,659.7071163,4.187362535,0,0,8,1,5243.040679,8,5243.040679,0.987585504,4.187362535,659.7071163,0.987585504,2020011287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835360401,0,1,0,0,0,1,0,0,0,0,8,1,5243.040679,8,5243.040679,1,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
PORGY FAMILY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835430000,0,2,0,0,0,2,0,0,0,0,8,1,5243.040679,8,5243.040679,2,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835360401,0,1,0,0,0,1,0,0,0,0,8,1,5243.040679,8,5243.040679,1,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
PORGY FAMILY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835430000,0,1,0,0,0,1,0,0,0,0,8,1,5243.040679,8,5243.040679,1,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,8,1,5243.040679,8,5243.040679,0,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,,0,0,0,0,0,0,0,0,0,0,8,1,5243.040679,8,5243.040679,0,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
LIONFISH GENUS,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8826011400,0,0,1,0,1,0,0,0,0,0,8,1,7751.469833,8,7751.469833,1,0,0,1,2020011287weS:8AM-8PM,,0,5/4/21
SEA BASS FAMILY,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835020000,0,5,0,0,0,5,0,0,0,0,8,1,7751.469833,8,7751.469833,5,0,0,0,2020011287weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835360401,0.667996016,1,0,1,0,1,294.5862432,0.935194423,0,0,8,1,7751.469833,8,7751.469833,1.667996016,0.935194423,294.5862432,0.667996016,2020011287weS:8AM-8PM,,0,5/4/21
WHITE GRUNT,2020011287weS:8AM-8PM,2.02011E+21,2020,12,7,3,1.58292E+15,7,1,we,8835400102,10.68793626,0,0,16,0,0,2744.662032,4.018664034,0,0,8,1,7751.469833,8,7751.469833,10.68793626,4.018664034,2744.662032,10.68793626,2020011287weS:8AM-8PM,,0,5/4/21
