common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
COMMON SNOOK,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102021,7,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,2,01,4043.2377212,8,4043.2377212,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102021,7,1,wd,8835440102,0,2,0,0,0,2,0,0,0,0,2,01,4043.2377212,8,4043.2377212,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102021,7,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,2,01,4043.2377212,8,4043.2377212,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102022,7,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,2,01,4043.2377212,8,4043.2377212,3,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102023,7,1,wd,8835440102,0,10,0,0,0,10,0,0,0,0,2,01,4043.2377212,8,4043.2377212,10,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102023,7,1,wd,8835440901,1,5,0,1,0,5,503,1.52,0,0,2,01,4043.2377212,8,4043.2377212,6,1.52,503,1,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102024,7,1,wd,8835440102,0,2,0,0,0,2,0,0,0,0,2,01,4043.2377212,8,4043.2377212,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102024,7,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,2,01,4043.2377212,8,4043.2377212,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102025,7,1,wd,8835440102,0,1,0,0,0,1,0,0,0,0,2,01,4043.2377212,8,4043.2377212,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102025,7,1,wd,8835440901,1,0,0,1,0,0,519,1.7,0,0,2,01,4043.2377212,8,4043.2377212,1,1.7,519,1,2020011227wdS:8AM-8PM,,0,05/04/2021
,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201001,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,3948.0512078,8,3948.0512078,0,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201002,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,3948.0512078,8,3948.0512078,0,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201003,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,2,02,3948.0512078,8,3948.0512078,1,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201004,7,1,we,8835440102,4.9184761659,0,0,5,0,0,1945.7491712,2.7149988436,0,0,2,02,3948.0512078,8,3948.0512078,4.9184761659,2.7149988436,1945.7491712,4.9184761659,2020021227weS:8AM-8PM,,0,05/04/2021
,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201005,7,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,3948.0512078,8,3948.0512078,0,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201009,7,1,we,8835440901,0,2,0,0,0,2,0,0,0,0,2,02,2785.2172129,8,2785.2172129,2,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201010,7,1,we,8835440901,0,6,0,0,0,6,0,0,0,0,2,02,2785.2172129,8,2785.2172129,6,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201012,7,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,2,02,2785.2172129,8,2785.2172129,1,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201012,7,1,we,8835440102,0,8,2,0,2,8,0,0,861,1.62,2,02,2785.2172129,8,2785.2172129,10,1.62,861,2,2020021227weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201013,7,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,2,02,2785.2172129,8,2785.2172129,1,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201013,7,1,we,8835440102,0,8,0,0,0,8,0,0,0,0,2,02,2785.2172129,8,2785.2172129,8,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201014,7,1,we,8835250101,0,5,0,0,0,5,0,0,0,0,2,02,2785.2172129,8,2785.2172129,5,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201014,7,1,we,8835440102,0,20,0,0,0,20,0,0,0,0,2,02,2785.2172129,8,2785.2172129,20,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021227weS:8AM-8PM,2020112271565420200201,2020,12,7,5,1565420200201014,7,1,we,8835440901,0,2,0,0,0,2,0,0,0,0,2,02,2785.2172129,8,2785.2172129,2,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021227weS:8AM-8PM,2020112271565420200222,2020,12,7,5,1565420200222001,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,2,02,8984.5925737,8,8984.5925737,2,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021227weS:8AM-8PM,2020112271565420200222,2020,12,7,5,1565420200222001,7,1,we,8835430301,0,3,2,0,2,3,0,0,734,2.34,2,02,8984.5925737,8,8984.5925737,5,2.34,734,2,2020021227weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021227weS:8AM-8PM,2020112271565420200222,2020,12,7,5,1565420200222002,7,1,we,8835360102,0,0,2,0,2,0,0,0,537,0.56,2,02,8984.5925737,8,8984.5925737,2,0.56,537,2,2020021227weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021227weS:8AM-8PM,2020112271565420200222,2020,12,7,5,1565420200222002,7,1,we,8835430301,0,2,3,0,3,2,0,0,1021,2.68,2,02,8984.5925737,8,8984.5925737,5,2.68,1021,3,2020021227weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021227weS:8AM-8PM,2020112271566020200215,2020,12,7,5,1566020200215001,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,2,02,11330.987643,8,11330.987643,1,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021227weS:8AM-8PM,2020112271566020200215,2020,12,7,5,1566020200215002,7,1,we,8835430301,0,1,0,0,0,1,0,0,0,0,2,02,11330.987643,8,11330.987643,1,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021227weS:8AM-8PM,2020112271566020200215,2020,12,7,5,1566020200215002,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,2,02,11330.987643,8,11330.987643,1,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021227weS:8AM-8PM,2020112271566020200215,2020,12,7,5,1566020200215003,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,2,02,11330.987643,8,11330.987643,1,0,0,0,2020021227weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011247weS:8AM-8PM,2020112471571520200117,2020,12,7,5,1571520200117001,7,1,we,8777180202,0,5,0,0,0,5,0,0,0,0,4,01,1420.4709193,8,1420.4709193,5,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247weS:8AM-8PM,2020112471571520200117,2020,12,7,5,1571520200117001,7,1,we,8835360102,0,5,0,0,0,5,0,0,0,0,4,01,1420.4709193,8,1420.4709193,5,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011247weS:8AM-8PM,2020112471571520200117,2020,12,7,5,1571520200117002,7,1,we,8777180202,0,5,0,0,0,5,0,0,0,0,4,01,1420.4709193,8,1420.4709193,5,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247weS:8AM-8PM,2020112471571520200117,2020,12,7,5,1571520200117002,7,1,we,8835360102,0,5,0,0,0,5,0,0,0,0,4,01,1420.4709193,8,1420.4709193,5,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129001,7,1,wd,8835360102,0,12,0,0,0,12,0,0,0,0,4,01,3029.3036088,8,3029.3036088,12,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129001,7,1,wd,8835430301,5,12,0,5,0,12,1802,5.22,0,0,4,01,3029.3036088,8,3029.3036088,17,5.22,1802,5,2020011247wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129002,7,1,wd,8835360102,0,12,0,0,0,12,0,0,0,0,4,01,3029.3036088,8,3029.3036088,12,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129002,7,1,wd,8835430301,0,12,0,0,0,12,0,0,0,0,4,01,3029.3036088,8,3029.3036088,12,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129005,7,1,wd,8777180202,0,2,0,0,0,2,0,0,0,0,4,01,7251.3946223,8,7251.3946223,2,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129005,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,4,01,7251.3946223,8,7251.3946223,2,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129005,7,1,wd,8835430301,0,1,0,0,0,1,0,0,0,0,4,01,7251.3946223,8,7251.3946223,1,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129006,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,4,01,7251.3946223,8,7251.3946223,2,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129007,7,1,wd,8835360102,0,6,0,0,0,6,0,0,0,0,4,01,7251.3946223,8,7251.3946223,6,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129008,7,1,wd,8777180202,0,1,0,0,0,1,0,0,0,0,4,01,7251.3946223,8,7251.3946223,1,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129008,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,4,01,7251.3946223,8,7251.3946223,2,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129009,7,1,wd,8835360102,0,5,0,0,0,5,0,0,0,0,4,01,7251.3946223,8,7251.3946223,5,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129009,7,1,wd,8835430301,1,5,0,1,0,5,329,0.74,0,0,4,01,7251.3946223,8,7251.3946223,6,0.74,329,1,2020011247wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129010,7,1,wd,8835360102,0,5,0,0,0,5,0,0,0,0,4,01,7251.3946223,8,7251.3946223,5,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011247wdS:8AM-8PM,2020112471571520200129,2020,12,7,5,1571520200129010,7,1,wd,8835430301,0,5,0,0,0,5,0,0,0,0,4,01,7251.3946223,8,7251.3946223,5,0,0,0,2020011247wdS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216001,7,1,we,8835010105,0,6,0,0,0,6,0,0,0,0,4,02,11330.987643,8,11330.987643,6,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216001,7,1,we,8835280303,0,5,0,0,0,5,0,0,0,0,4,02,11330.987643,8,11330.987643,5,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216002,7,1,we,8835010105,0,6,0,0,0,6,0,0,0,0,4,02,11330.987643,8,11330.987643,6,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216002,7,1,we,8835280303,0,5,0,0,0,5,0,0,0,0,4,02,11330.987643,8,11330.987643,5,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216003,7,1,we,8835280303,0,2,0,0,0,2,0,0,0,0,4,02,11330.987643,8,11330.987643,2,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
STRIPED MULLET,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216003,7,1,we,8836010101,0,0,50,0,50,0,0,0,15150,18.8,4,02,11330.987643,8,11330.987643,50,18.8,15150,50,2020021247weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216004,7,1,we,8835280303,0,2,0,0,0,2,0,0,0,0,4,02,11330.987643,8,11330.987643,2,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216007,7,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216007,7,1,we,8835010105,0,8,0,0,0,8,0,0,0,0,4,02,11330.987643,8,11330.987643,8,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216007,7,1,we,8835440901,0,4,0,0,0,4,0,0,0,0,4,02,11330.987643,8,11330.987643,4,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216008,7,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216008,7,1,we,8835010105,0,7,0,0,0,7,0,0,0,0,4,02,11330.987643,8,11330.987643,7,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216008,7,1,we,8835440901,0,4,0,0,0,4,0,0,0,0,4,02,11330.987643,8,11330.987643,4,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216011,7,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216011,7,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216011,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216011,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216012,7,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216012,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216013,7,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216013,7,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216013,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216013,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216016,7,1,we,8738010101,0,2,0,0,0,2,0,0,0,0,4,02,11330.987643,8,11330.987643,2,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216016,7,1,we,8835010105,0,4,0,0,0,4,0,0,0,0,4,02,11330.987643,8,11330.987643,4,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216016,7,1,we,8835280303,0,2,0,0,0,2,0,0,0,0,4,02,11330.987643,8,11330.987643,2,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021247weS:8AM-8PM,2020112471571520200216,2020,12,7,5,1571520200216016,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,4,02,11330.987643,8,11330.987643,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200228,2020,12,7,5,1571520200228001,7,1,we,8738010101,0,10,0,0,0,10,0,0,0,0,4,02,6784.584499,8,6784.584499,10,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021247weS:8AM-8PM,2020112471571520200228,2020,12,7,5,1571520200228001,7,1,we,8835440102,0,10,0,0,0,10,0,0,0,0,4,02,6784.584499,8,6784.584499,10,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021247weS:8AM-8PM,2020112471571520200228,2020,12,7,5,1571520200228002,7,1,we,8738010101,0,10,0,0,0,10,0,0,0,0,4,02,6784.584499,8,6784.584499,10,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021247weS:8AM-8PM,2020112471571520200228,2020,12,7,5,1571520200228002,7,1,we,8835440102,0,10,0,0,0,10,0,0,0,0,4,02,6784.584499,8,6784.584499,10,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020011247weS:8AM-8PM,2020112471574120200103,2020,12,7,5,1574120200103001,7,1,we,8738010101,0,2,0,0,0,2,0,0,0,0,4,01,5746.3424778,8,5746.3424778,2,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011247weS:8AM-8PM,2020112471574120200103,2020,12,7,5,1574120200103001,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,4,01,5746.3424778,8,5746.3424778,1,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020011247weS:8AM-8PM,2020112471574120200103,2020,12,7,5,1574120200103002,7,1,we,8738010101,0,2,0,0,0,2,0,0,0,0,4,01,5746.3424778,8,5746.3424778,2,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011247weS:8AM-8PM,2020112471574120200103,2020,12,7,5,1574120200103002,7,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,4,01,5746.3424778,8,5746.3424778,2,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020011247weS:8AM-8PM,2020112471574120200103,2020,12,7,5,1574120200103003,7,1,we,8835010105,0,2,0,0,0,2,0,0,0,0,4,01,5746.3424778,8,5746.3424778,2,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020011247weS:8AM-8PM,2020112471574120200103,2020,12,7,5,1574120200103004,7,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,4,01,5746.3424778,8,5746.3424778,1,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011247weS:8AM-8PM,2020112471574120200103,2020,12,7,5,1574120200103004,7,1,we,8835360102,0,4,0,0,0,4,0,0,0,0,4,01,5746.3424778,8,5746.3424778,4,0,0,0,2020011247weS:8AM-8PM,,0,05/04/2021
LEATHERJACK,2020021247weS:8AM-8PM,2020112471574120200208,2020,12,7,5,1574120200208001,7,1,we,8835280501,0,1,0,0,0,1,0,0,0,0,4,02,7267.2326972,8,7267.2326972,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021247weS:8AM-8PM,2020112471574120200208,2020,12,7,5,1574120200208001,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,4,02,7267.2326972,8,7267.2326972,2,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021247weS:8AM-8PM,2020112471574120200208,2020,12,7,5,1574120200208001,7,1,we,8835430301,0,1,0,0,0,1,0,0,0,0,4,02,7267.2326972,8,7267.2326972,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021247weS:8AM-8PM,2020112471574120200208,2020,12,7,5,1574120200208002,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,4,02,7267.2326972,8,7267.2326972,2,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021247weS:8AM-8PM,2020112471574120200208,2020,12,7,5,1574120200208003,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,4,02,7267.2326972,8,7267.2326972,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021247weS:8AM-8PM,2020112471574120200208,2020,12,7,5,1574120200208004,7,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,4,02,2501.4604858,8,2501.4604858,1,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
,2020021247weS:8AM-8PM,2020112471574120200208,2020,12,7,5,1574120200208005,7,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,2501.4604858,8,2501.4604858,0,0,0,0,2020021247weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021237wdS:8AM-8PM,2020112371574320200203,2020,12,7,5,1574320200203001,7,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,3,02,1470.8013327,8,1470.8013327,1,0,0,0,2020021237wdS:8AM-8PM,,0,05/04/2021
GAG,2020021237wdS:8AM-8PM,2020112371574320200203,2020,12,7,5,1574320200203002,7,1,wd,8835020501,0,2,0,0,0,2,0,0,0,0,3,02,1470.8013327,8,1470.8013327,2,0,0,0,2020021237wdS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021237wdS:8AM-8PM,2020112371574320200203,2020,12,7,5,1574320200203002,7,1,wd,8835280303,0,4,0,0,0,4,0,0,0,0,3,02,1470.8013327,8,1470.8013327,4,0,0,0,2020021237wdS:8AM-8PM,,0,05/04/2021
FLORIDA POMPANO,2020021237wdS:8AM-8PM,2020112371574320200203,2020,12,7,5,1574320200203002,7,1,wd,8835280901,3,0,0,3,0,0,1006,2.64,0,0,3,02,1470.8013327,8,1470.8013327,3,2.64,1006,3,2020021237wdS:8AM-8PM,,0,05/04/2021
WHITE GRUNT,2020021237wdS:8AM-8PM,2020112371574320200203,2020,12,7,5,1574320200203002,7,1,wd,8835400102,0,3,0,0,0,3,0,0,0,0,3,02,1470.8013327,8,1470.8013327,3,0,0,0,2020021237wdS:8AM-8PM,,0,05/04/2021
RED GROUPER,2020021237wdS:8AM-8PM,2020112371574320200203,2020,12,7,5,1574320200203003,7,1,wd,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,1470.8013327,8,1470.8013327,1,0,0,0,2020021237wdS:8AM-8PM,,0,05/04/2021
