prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,GENDER,AGE,REEF,date1,DIST,prim1,prim2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,date_published
,,2020011237weS:8AM-8PM,2020112371000920200103,2020,7,12,101,12,57,725,8,7,K,5,4.5,0.00,23,3,1,1,0,0,0,3,1,1000920200103014,7,1,2,,,,,Y,we,1000920200103,3,,1000920200103014,1,3,S:8AM-8PM,01,0,1,PASCO,1353,,,8,1,,8,1,8,1,57,2,20FEB202011:30,8,,,,,,,,,,511.84864701,2020011237weS:8AM-8PM,,0,1000920200103014,33544,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200103,2020,7,12,101,12,57,725,8,7,K,5,4.5,0.00,23,3,1,1,0,0,1,3,2,1000920200103015,7,1,2,,,,,Y,we,1000920200103,3,,1000920200103014,1,3,S:8AM-8PM,01,,,PASCO,1355,,,8,1,,8,1,8,2,56,2,20FEB202011:30,8,,,,,,,,,,511.84864701,2020011237weS:8AM-8PM,,0,1000920200103015,33544,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200103,2020,7,12,101,12,57,725,8,7,K,5,4.5,0.00,4,0,1,1,0,0,1,3,2,1000920200103016,7,1,2,,,,,Y,we,1000920200103,3,,1000920200103014,1,3,S:8AM-8PM,01,,,PASCO,1357,,,8,1,,8,1,8,1,31,2,20FEB202011:30,8,,,,,,,,,,511.84864701,2020011237weS:8AM-8PM,,0,1000920200103016,99998,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,7,0.00,19,6,1,2,0,0,0,2,1,1000920200111004,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111004,1,3,S:8AM-8PM,01,,,POLK,1420,,,8,1,,8,1,8,1,66,2,20FEB202011:30,8,,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111004,33811,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,7,0.00,14,5,1,3,0,0,1,2,2,1000920200111005,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111004,1,3,S:8AM-8PM,01,,,POLK,1422,,,8,1,,8,1,8,1,51,2,20FEB202011:30,8,,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111005,33881,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,0.5,0.00,51,7,1,1,0,0,0,1,8,1000920200111007,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111007,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1454,,,8,1,,8,1,8,1,36,2,20FEB202011:30,8,,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111007,33566,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,7.5,0.00,51,7,1,2,0,0,0,1,8,1000920200111008,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111008,1,3,S:8AM-8PM,01,,,POLK,1456,,,8,1,,8,2,8,1,49,2,20FEB202011:30,8,,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111008,33813,05/04/2021
,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,103,12,57,526,8,7,K,5,4,0.00,29,3,1,2,0,0,0,1,8,1000920200111009,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111009,1,3,S:8AM-8PM,01,,,PINELLAS,1500,169290,,8,1,,8,2,8,1,29,2,20FEB202011:30,8,8835440901,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111009,33703,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,7,0.00,6,3,1,3,0,0,0,4,1,1000920200111010,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111010,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1520,169290,167648,8,1,,8,1,8,1,38,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111010,99998,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,7,0.00,11,2,1,2,0,0,1,4,2,1000920200111011,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111010,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1522,169290,167648,8,1,,8,2,8,1,32,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111011,33624,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,7,0.00,65,9,1,1,0,0,1,4,2,1000920200111012,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111010,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1524,169290,167648,8,1,,8,1,8,1,65,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111012,33558,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,7,0.00,1,1,1,1,0,0,1,4,2,1000920200111013,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111010,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1526,169290,167648,8,1,,8,1,8,1,33,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111013,33558,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,4,,11,1,1,0,0,0,0,1,8,1000920200111014,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111014,,3,S:8AM-8PM,01,,,HILLSBOROUGH,1550,169290,167648,8,1,,8,1,8,1,28,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111014,33604,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,4,,0,0,1,0,0,0,0,1,8,1000920200111015,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111015,,3,S:8AM-8PM,01,,,HILLSBOROUGH,1552,169290,167648,8,1,,8,1,8,2,31,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111015,33611,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,4,0.00,11,1,1,1,0,0,0,1,8,1000920200111016,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111016,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1554,169290,167648,8,1,,8,1,8,2,24,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111016,33570,05/04/2021
COMMON SNOOK,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,4,0.00,11,1,1,1,0,0,0,1,8,1000920200111017,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111017,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1556,169290,167648,8,1,,8,1,8,2,27,2,20FEB202011:30,8,8835440901,8835010105,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111017,33635,05/04/2021
,RED DRUM,2020011237weS:8AM-8PM,2020112371000920200111,2020,0,99,998,12,57,526,8,7,K,5,5,,1,1,1,0,0,0,0,1,8,1000920200111018,7,1,2,,,,,O,we,1000920200111,3,,1000920200111018,,3,S:8AM-8PM,01,,,,1603,169290,,8,1,,8,1,8,,,2,20FEB202011:30,8,8835440901,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111018,99997,05/04/2021
GRAY SNAPPER,SHEEPSHEAD,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,6,0.00,23,3,3,2,9,0,0,3,1,1000920200111019,7,1,1,,,,,Y,we,1000920200111,3,,1000920200111019,1,3,S:8AM-8PM,01,9,0,HILLSBOROUGH,1631,169189,168848,8,1,,2,1,2,1,38,1,20FEB202011:30,8,8835430301,8835360102,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111019,33610,05/04/2021
GRAY SNAPPER,SHEEPSHEAD,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,6,0.00,23,3,0,1,0,1,1,3,2,1000920200111020,7,1,3,,,,,Y,we,1000920200111,3,,1000920200111019,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1633,169189,168848,8,1,,8,1,8,2,37,1,20FEB202011:30,8,8835430301,8835360102,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111019,33610,05/04/2021
GRAY SNAPPER,SHEEPSHEAD,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,6,0.00,11,1,0,1,0,1,1,3,2,1000920200111021,7,1,3,,,,,Y,we,1000920200111,3,,1000920200111019,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1635,169189,168848,8,1,,8,1,8,1,63,1,20FEB202011:30,8,8835430301,8835360102,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111019,33635,05/04/2021
,SPOTTED SEATROUT,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,9,0.00,34,4,1,2,0,0,0,3,1,1000920200111022,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111022,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1650,169239,,8,1,,8,1,8,1,30,2,20FEB202011:30,8,8835440102,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111022,33612,05/04/2021
,SPOTTED SEATROUT,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,9,0.00,11,1,1,2,0,0,1,3,2,1000920200111023,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111022,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1652,169239,,8,1,,8,1,8,1,28,2,20FEB202011:30,8,8835440102,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111023,33635,05/04/2021
,SPOTTED SEATROUT,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,9,0.00,51,7,1,1,0,0,1,3,2,1000920200111024,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111022,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1654,169239,,8,1,,8,1,8,1,33,2,20FEB202011:30,8,8835440102,,,,,,,,,569.77221021,2020011237weS:8AM-8PM,,0,1000920200111024,99998,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,103,12,57,526,8,7,K,5,4,0.00,9,1,1,1,0,0,0,2,1,1000920200111025,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111025,1,3,S:8AM-8PM,01,,,PINELLAS,1726,,,8,1,,8,1,8,1,34,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111025,33702,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,103,12,57,526,8,7,K,5,4,0.00,11,4,1,1,0,0,1,2,2,1000920200111026,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111025,1,3,S:8AM-8PM,01,,,PINELLAS,1728,,,8,1,,8,1,8,1,36,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111026,34689,05/04/2021
RED DRUM,COMMON SNOOK,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,55,12,57,526,8,7,K,5,4,0.00,25,0,1,2,0,0,0,1,8,1000920200111027,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111027,1,3,S:8AM-8PM,01,,,HIGHLANDS,1733,167648,169290,8,1,,8,2,8,1,37,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111027,99998,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,4,0.00,2,0,3,3,5,0,0,3,1,1000920200111028,7,1,1,,,,,Y,we,1000920200111,3,,1000920200111028,1,3,S:8AM-8PM,01,5,0,HILLSBOROUGH,1750,,,8,1,,2,1,2,1,24,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111028,33534,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,4,0.00,1,0,0,2,0,1,1,3,2,1000920200111029,7,1,3,,,,,Y,we,1000920200111,3,,1000920200111028,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1752,,,8,1,,8,1,8,1,45,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111028,33534,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,4,0.00,1,0,0,3,0,1,1,3,2,1000920200111030,7,1,3,,,,,Y,we,1000920200111,3,,1000920200111028,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1754,,,8,1,,8,1,8,1,48,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111028,33534,05/04/2021
,SPOTTED SEATROUT,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,1,0.00,155,23,1,2,0,0,0,1,8,1000920200111031,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111031,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1812,169239,,8,1,,8,1,8,1,56,2,20FEB202011:30,8,8835440102,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111031,33570,05/04/2021
RED DRUM,COMMON SNOOK,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,1,0.00,14,1,1,1,0,0,0,3,1,1000920200111034,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111034,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1827,167648,169290,8,1,,8,1,8,1,39,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111034,33527,05/04/2021
RED DRUM,COMMON SNOOK,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,1,,1,0,1,0,0,0,1,3,2,1000920200111035,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111034,,3,S:8AM-8PM,01,,,HILLSBOROUGH,1829,167648,169290,8,1,,8,1,8,2,35,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111035,33527,05/04/2021
RED DRUM,COMMON SNOOK,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,57,12,57,526,8,7,K,5,1,0.00,1,0,1,1,0,0,1,3,2,1000920200111036,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111034,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1831,167648,169290,8,1,,8,2,8,1,6,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111036,33527,05/04/2021
RED DRUM,COMMON SNOOK,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,4,0.00,1,1,1,2,0,0,0,1,8,1000920200111037,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111037,1,3,S:8AM-8PM,01,,,POLK,1832,167648,169290,8,1,,8,1,8,1,25,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111037,33813,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,6,0.00,2,0,1,1,0,0,0,5,1,1000920200111038,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111038,1,3,S:8AM-8PM,01,,,POLK,1847,,,8,1,,8,1,8,1,33,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111038,33880,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,6,0.00,1,0,1,2,0,0,1,5,2,1000920200111039,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111038,1,3,S:8AM-8PM,01,,,POLK,1849,,,8,1,,8,2,8,1,34,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111039,33880,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,6,0.00,1,0,1,2,0,0,1,5,2,1000920200111040,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111038,1,3,S:8AM-8PM,01,,,POLK,1851,,,8,1,,8,2,8,1,36,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111040,33880,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,6,0.00,1,0,1,1,0,0,1,5,2,1000920200111041,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111038,1,3,S:8AM-8PM,01,,,POLK,1853,,,8,1,,8,2,8,1,13,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111041,33880,05/04/2021
,,2020011237weS:8AM-8PM,2020112371000920200111,2020,7,12,105,12,57,526,8,7,K,5,6,0.00,1,0,1,1,0,0,1,5,2,1000920200111042,7,1,2,,,,,Y,we,1000920200111,3,,1000920200111038,1,3,S:8AM-8PM,01,,,POLK,1855,,,8,1,,8,2,8,1,33,2,20FEB202011:30,8,,,,,,,,,,2202.2553986,2020011237weS:8AM-8PM,,0,1000920200111042,33880,05/04/2021
,SHEEPSHEAD,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,81,12,57,526,8,7,K,5,3,,1,0,1,0,0,0,0,2,1,1000920200116001,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116001,,3,S:8AM-8PM,01,,,MANATEE,1104,169189,,8,1,,8,1,8,2,69,2,20FEB202011:30,8,8835430301,,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116001,34219,05/04/2021
,SHEEPSHEAD,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,81,12,57,526,8,7,K,5,3,,1,0,1,0,0,0,1,2,2,1000920200116002,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116001,,3,S:8AM-8PM,01,,,MANATEE,1106,169189,,8,1,,8,1,8,1,69,2,20FEB202011:30,8,8835430301,,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116002,34219,05/04/2021
,,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,57,12,57,526,8,7,K,5,3.5,0.00,3,0,1,1,0,0,0,1,8,1000920200116003,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116003,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1108,,,8,1,,8,1,8,1,35,2,20FEB202011:30,8,,,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116003,99998,05/04/2021
SPOTTED SEATROUT,COMMON SNOOK,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,57,12,57,526,8,7,K,5,4,0.00,51,7,1,1,0,0,0,1,8,1000920200116004,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116004,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1133,167648,169239,8,1,,8,1,8,1,28,2,20FEB202011:30,8,8835010105,8835440102,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116004,99998,05/04/2021
,SCALED SARDINE,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,49,12,57,526,8,7,K,5,2,0.00,23,3,1,1,0,0,0,1,8,1000920200116005,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116005,1,3,S:8AM-8PM,01,,,HARDEE,1145,161755,,8,3,,8,1,8,1,25,2,20FEB202011:30,8,8747010804,,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116005,33873,05/04/2021
,,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,105,12,57,526,8,7,K,5,4.5,0.00,35,2,1,4,0,0,0,1,8,1000920200116006,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116006,1,3,S:8AM-8PM,01,,,POLK,1230,,,8,1,,8,1,8,1,61,1,20FEB202011:30,8,,,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116006,33810,05/04/2021
GRAY SNAPPER,SHEEPSHEAD,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,57,12,57,526,8,7,K,5,2,,4,0,1,0,0,0,0,2,1,1000920200116007,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116007,,3,S:8AM-8PM,01,,,HILLSBOROUGH,1300,169189,168848,8,1,,8,1,8,1,46,2,20FEB202011:30,8,8835430301,8835360102,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116007,33570,05/04/2021
GRAY SNAPPER,SHEEPSHEAD,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,57,12,57,526,8,7,K,5,2,,0,0,1,0,0,0,1,2,2,1000920200116008,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116007,,3,S:8AM-8PM,01,,,HILLSBOROUGH,1302,169189,168848,8,1,,8,1,8,1,28,2,20FEB202011:30,8,8835430301,8835360102,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116008,33570,05/04/2021
RED DRUM,COMMON SNOOK,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,105,12,57,526,8,7,K,5,4,,11,11,1,0,0,0,0,2,1,1000920200116009,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116009,,3,S:8AM-8PM,01,,,POLK,1313,167648,169290,8,1,,8,1,8,1,23,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116009,33810,05/04/2021
RED DRUM,COMMON SNOOK,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,105,12,57,526,8,7,K,5,4,0.00,11,11,1,2,0,0,1,2,2,1000920200116010,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116009,1,3,S:8AM-8PM,01,,,POLK,1315,167648,169290,8,1,,8,1,8,1,21,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116010,33810,05/04/2021
,,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,57,12,57,526,8,7,K,5,3,,3,3,1,0,0,0,0,1,8,1000920200116011,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116011,,3,S:8AM-8PM,01,,,HILLSBOROUGH,1336,,,8,1,,8,1,8,1,66,2,20FEB202011:30,8,,,,,,,,,,1251.7687014,2020011237wdS:8AM-8PM,,0,1000920200116011,33615,05/04/2021
WHITE GRUNT,SHEEPSHEAD,2020011237wdS:8AM-8PM,2020112371000920200116,2020,0,39,3,12,57,526,8,7,K,5,5,0.00,24,1,2,0,3,0,0,2,1,1000920200116013,7,1,1,,,,,O,wd,1000920200116,3,,1000920200116013,1,3,S:8AM-8PM,01,3,0,,1418,169189,169059,8,1,,2,1,2,1,79,1,20FEB202011:30,8,8835430301,8835400102,,,,,,,,1121.8042474,2020011237wdS:8AM-8PM,,0,1000920200116013,45887,05/04/2021
WHITE GRUNT,SHEEPSHEAD,2020011237wdS:8AM-8PM,2020112371000920200116,2020,0,26,107,12,57,526,8,7,K,5,5,,24,1,0,0,0,1,1,2,2,1000920200116014,7,1,3,,,,,O,wd,1000920200116,3,,1000920200116013,,3,S:8AM-8PM,01,,,,1420,169189,169059,8,1,,8,1,8,1,61,1,20FEB202011:30,8,8835430301,8835400102,,,,,,,,1121.8042474,2020011237wdS:8AM-8PM,,0,1000920200116013,49336,05/04/2021
,GRAY SNAPPER,2020011237wdS:8AM-8PM,2020112371000920200116,2020,6,12,69,12,57,526,8,7,K,5,4,0.00,29,0,1,2,4,0,0,2,1,1000920200116015,7,1,1,,,,,O,wd,1000920200116,3,,1000920200116015,1,3,S:8AM-8PM,01,6,0,LAKE,1431,168848,,8,1,,1,1,2,1,32,2,20FEB202011:30,8,8835360102,,,,,,,,,1121.8042474,2020011237wdS:8AM-8PM,,0,1000920200116015,32776,05/04/2021
,GRAY SNAPPER,2020011237wdS:8AM-8PM,2020112371000920200116,2020,6,12,95,12,57,526,8,7,K,5,4,0.00,19,0,1,2,1,0,1,2,2,1000920200116016,7,1,1,,,,,O,wd,1000920200116,3,,1000920200116015,1,3,S:8AM-8PM,01,1,0,ORANGE,1433,168848,,8,1,,1,1,2,1,27,2,20FEB202011:30,8,8835360102,,,,,,,,,1121.8042474,2020011237wdS:8AM-8PM,,0,1000920200116016,32803,05/04/2021
RED DRUM,COMMON SNOOK,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,57,12,57,526,8,7,K,5,4.5,0.00,129,19,1,2,0,0,0,1,8,1000920200116017,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116017,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1450,167648,169290,8,1,,8,1,8,1,53,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,1121.8042474,2020011237wdS:8AM-8PM,,0,1000920200116017,33547,05/04/2021
RED DRUM,COMMON SNOOK,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,57,12,57,526,8,7,K,5,4.5,0.00,4,0,1,3,0,0,0,1,8,1000920200116018,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116018,1,3,S:8AM-8PM,01,,,HILLSBOROUGH,1452,167648,169290,8,1,,8,1,8,2,52,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,1121.8042474,2020011237wdS:8AM-8PM,,0,1000920200116018,33547,05/04/2021
RED DRUM,COMMON SNOOK,2020011237wdS:8AM-8PM,2020112371000920200116,2020,7,12,81,12,57,526,8,7,K,5,5.5,0.00,181,23,1,2,0,0,0,1,8,1000920200116019,7,1,2,,,,,Y,wd,1000920200116,3,,1000920200116019,1,3,S:8AM-8PM,01,,,MANATEE,1528,167648,169290,8,1,,8,1,8,1,90,2,20FEB202011:30,8,8835010105,8835440901,,,,,,,,1121.8042474,2020011237wdS:8AM-8PM,,0,1000920200116019,34209,05/04/2021
