Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
2020-11-18,9,1401,5,6,we,RED DRUM,8,5,8,7.0,6.0,1,1,19,37,3,30,1,1,1,3
2020-11-18,9,1438,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,5.0,1,2,19,37,5,60,1,2,1,3
2020-11-18,9,1447,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,3.0,1,1,19,37,3,60,1,3,1,3
2020-11-18,9,1530,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,3,19,37,3,50,1,3,3,3
2020-11-18,9,1612,5,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,5.0,4.0,2,0,19,37,3,56,1,2,1,3
2020-11-18,9,1614,5,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,5.0,4.0,2,0,19,37,3,30,1,2,1,3
2020-11-18,9,1212,5,6,wd,RED DRUM,8,5,8,5.5,5.0,2,0,129,37,5,67,1,1,1,3
2020-11-18,9,1420,5,6,wd,BLACK DRUM,8,5,8,4.0,2.5,2,0,129,37,5,65,2,2,1,3
2020-11-18,9,1425,5,6,wd,BLACK DRUM,8,5,8,4.0,2.5,2,0,129,37,5,67,1,2,1,3
2020-11-18,9,1444,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,4.0,1,1,129,37,5,70,1,1,1,3
2020-11-18,9,1531,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,7.0,2,0,129,37,5,68,1,2,1,1
2020-11-18,9,1428,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5.0,1,2,19,37,5,60,1,2,2,3
2020-11-18,9,1159,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.5,1,1,129,37,3,32,1,1,1,3
2020-11-18,9,1341,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.0,6.0,1,11,129,37,3,65,1,3,3,3
2020-11-18,9,1419,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,3.0,1,1,129,37,3,59,1,2,1,3
2020-11-18,9,1431,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,3.5,1,2,129,37,5,23,1,1,1,3
2020-11-18,9,1531,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,5.0,2,0,129,37,5,71,1,1,1,3
2020-11-18,9,1539,5,6,wd,SPOTTED SEATROUT,8,5,8,8.5,8.0,1,1,129,37,3,65,1,2,1,3
2020-11-18,9,1607,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,9.0,8.0,1,2,129,37,5,59,1,2,1,3
2020-11-18,10,1452,5,6,wd,RED DRUM,8,5,8,2.0,1.5,2,0,141,37,5,29,1,1,1,1
2020-11-18,10,1458,5,6,wd,RED DRUM,8,5,8,8.0,5.0,1,1,141,37,5,26,1,3,1,3
2020-11-18,10,1141,5,6,we,SHEEPSHEAD,8,5,8,5.0,5.0,1,5,19,37,3,36,1,3,3,3
2020-11-18,10,1234,5,6,we,RED DRUM,8,5,8,4.0,3.0,2,0,129,37,3,27,1,1,1,3
2020-11-18,10,1011,5,6,we,SPOTTED SEATROUT,8,5,8,3.5,3.0,1,1,129,37,3,27,1,1,1,3
2020-11-18,10,1228,5,6,we,SPANISH MACKEREL,8,5,8,5.0,4.5,1,3,141,37,2,48,1,2,2,1
2020-11-18,10,1316,5,6,we,BLACK DRUM,8,5,8,5.5,5.0,1,4,141,37,2,63,1,2,2,3
2020-11-18,10,1155,5,6,wd,SPOTTED SEATROUT,8,5,8,2.0,2.0,1,7,19,37,5,65,1,2,2,3
2020-11-18,10,1302,5,6,wd,ATLANTIC CROAKER,8,5,8,6.0,4.0,2,0,19,37,3,53,1,1,1,3
2020-11-18,10,1430,5,6,wd,PIGFISH,8,5,8,4.0,3.5,1,5,19,37,3,45,1,4,4,3
2020-11-18,10,1529,5,6,wd,RED DRUM,8,5,8,5.0,3.5,2,0,19,37,3,72,1,2,1,3
2020-11-18,10,1643,5,6,wd,SPANISH MACKEREL,8,5,8,11.0,8.0,1,3,19,37,3,49,1,2,2,3
2020-11-18,9,1512,5,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,4.5,1.5,1,1,31,37,2,23,1,2,1,3
2020-11-18,9,1527,5,6,we,RED DRUM,8,5,8,5.0,4.0,1,1,31,37,2,46,1,1,1,3
2020-11-18,9,1626,5,6,we,RED DRUM,8,5,8,9.0,3.0,1,6,31,37,2,20,1,1,1,3
2020-11-18,9,1448,5,6,we,RED DRUM,8,5,8,4.0,3.0,1,2,133,37,3,42,1,1,1,3
2020-11-18,9,1504,5,6,we,RED DRUM,8,5,8,4.0,3.0,1,1,133,37,3,22,1,1,1,3
2020-11-18,9,1338,5,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,3.5,3.0,1,6,31,37,3,58,1,2,1,3
2020-11-18,9,1540,5,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,7.0,6.0,1,4,31,37,3,47,1,2,1,3
2020-11-18,9,1305,5,6,we,RED DRUM,8,5,8,5.0,4.0,1,6,31,37,2,53,1,4,4,3
2020-11-18,9,1401,5,6,we,SPOTTED SEATROUT,8,5,8,3.0,2.0,1,2,133,37,3,46,1,3,1,3
2020-11-18,9,1453,5,6,we,RED DRUM,8,5,8,6.0,5.0,1,2,133,37,3,36,1,1,1,3
2020-11-18,10,1310,5,6,we,BLUEFISH,8,5,8,5.0,5.0,1,1,133,37,2,37,1,1,1,3
2020-11-18,10,1625,5,6,we,RED DRUM,8,5,8,8.0,6.0,1,1,133,37,2,43,1,2,1,3
2020-11-18,10,1629,5,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,1,3,133,37,2,62,1,1,1,3
2020-11-18,10,1827,5,6,we,SPOT,8,5,8,1.5,1.0,1,1,133,37,2,35,1,1,1,3
2020-11-18,10,1504,5,6,we,RED DRUM,8,5,8,4.0,3.5,1,7,133,37,3,40,1,1,1,3
2020-11-18,10,1450,5,6,we,SPOTTED SEATROUT,8,5,8,4.0,3.0,1,1,133,37,2,63,1,2,1,3
2020-11-18,10,1519,5,6,we,RED DRUM,8,5,8,3.0,2.5,1,2,133,37,2,60,1,2,1,3
2020-11-18,10,1647,5,6,we,RED DRUM,8,5,8,12.0,5.0,1,1,133,37,2,44,1,1,1,3
2020-11-18,10,1100,5,6,wd,SPOTTED SEATROUT,8,5,8,4.0,4.0,1,4,133,37,3,63,1,1,1,3
2020-11-18,9,1238,5,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,1,4,55,37,G,36,1,2,2,3
2020-11-18,9,1435,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.5,1,2,55,37,G,61,2,2,1,3
2020-11-18,9,1456,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,5.0,1,5,55,37,G,55,1,1,1,3
2020-11-18,10,1126,5,6,wd,SPOTTED SEATROUT,8,5,8,5.5,5.0,1,13,95,37,G,58,1,3,3,3
2020-11-18,10,1156,5,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.5,1,5,95,37,G,62,1,2,2,3
2020-11-18,10,1216,5,6,wd,RED DRUM,8,5,8,2.0,1.5,1,1,95,37,G,14,1,2,1,3
2020-11-18,10,1216,5,6,wd,RED DRUM,8,5,8,2.0,1.5,1,1,95,37,G,50,1,2,1,3
2020-11-18,10,1310,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,5.0,1,3,95,37,G,74,1,2,2,3
2020-11-18,10,1203,5,6,wd,SPOTTED SEATROUT,8,5,8,4.5,4.0,1,4,95,37,G,69,1,1,1,3
2020-11-18,10,1225,5,6,wd,SPOTTED SEATROUT,8,5,8,5.5,5.0,1,2,95,37,G,49,1,2,1,3
2020-11-18,10,1230,5,6,wd,SPOTTED SEATROUT,8,5,8,5.5,5.0,1,1,95,37,G,44,1,2,1,3
2020-11-18,10,1450,5,6,wd,SPOTTED SEATROUT,8,5,8,7.0,6.5,1,5,95,37,G,77,1,2,2,3
2020-11-18,10,1540,5,6,wd,STRIPED BASS,8,5,8,7.0,6.5,2,0,55,37,2,74,1,1,1,3
2020-11-18,10,1647,5,6,wd,SPOTTED SEATROUT,8,5,8,9.0,8.5,1,1,55,37,2,52,1,2,1,3
2020-11-18,10,1647,5,6,wd,SPOTTED SEATROUT,8,5,8,9.0,8.5,1,1,55,37,2,28,1,2,1,3
2021-01-19,11,1601,6,6,wd,SPANISH MACKEREL,7,1,1,4.0,4.0,1,8,129,37,1,27,2,4,4,3
2021-01-19,11,1617,6,6,we,KING MACKEREL,7,1,1,6.5,4.5,1,8,55,37,1,42,1,6,6,3
2021-01-19,11,1231,6,6,wd,TUNA GENUS,7,1,1,7.0,5.0,1,19,55,37,1,33,1,4,4,3
2021-01-19,11,1223,6,6,we,SPANISH MACKEREL,7,1,1,4.0,3.0,1,4,129,37,1,40,1,4,4,3
2021-01-19,11,1526,6,6,wd,WAHOO,7,2,2,8.0,5.0,1,6,31,37,1,64,1,1,1,3
2021-01-19,11,1614,6,6,we,TUNA GENUS,7,2,2,8.0,4.0,1,7,55,37,1,23,1,6,6,3
2021-01-19,11,1613,6,6,we,TUNA GENUS,7,2,2,10.0,6.0,1,5,55,37,1,40,1,4,4,3
2021-01-19,11,1458,6,6,we,TUNA GENUS,7,2,2,8.0,4.0,1,18,55,37,1,59,1,6,6,3
2021-01-19,11,1611,6,6,we,TUNA GENUS,7,2,2,9.0,5.0,1,12,55,37,1,62,1,6,6,3
2021-01-19,12,1613,6,6,we,TUNA GENUS,7,2,2,11.0,7.0,1,11,55,37,1,61,1,5,5,3
2021-01-19,11,1222,6,6,we,LITTLE TUNNY,7,2,2,4.0,3.0,1,15,31,37,1,36,2,6,6,3
2021-01-19,11,1518,6,6,we,KING MACKEREL,7,2,2,9.0,5.5,1,12,31,37,1,52,1,6,6,3
2021-01-19,11,1711,6,6,we,DOLPHIN,7,2,2,11.5,8.0,1,37,31,37,1,28,1,4,4,3
2021-01-19,11,1519,6,6,we,TUNA GENUS,7,2,2,9.5,7.0,1,6,55,37,1,45,1,1,1,3
2021-01-19,11,1543,6,6,we,BLACK SEA BASS,7,2,2,7.5,6.0,1,18,55,37,1,35,1,3,3,3
2021-01-19,11,1327,6,6,wd,YELLOWFIN TUNA,7,2,2,7.5,4.0,1,33,55,37,1,43,1,6,6,3
2021-01-19,11,1350,6,6,wd,TUNA GENUS,7,2,2,8.0,5.5,2,0,55,37,1,59,1,5,1,3
2021-01-19,11,1351,6,6,wd,TUNA GENUS,7,2,2,8.0,5.5,2,0,55,37,1,57,1,5,1,3
2021-01-19,11,1351,6,6,wd,TUNA GENUS,7,2,2,8.0,5.5,2,0,55,37,1,18,1,5,1,3
2021-01-19,11,1351,6,6,wd,TUNA GENUS,7,2,2,8.0,5.5,2,0,55,37,1,16,1,5,1,3
2021-01-19,11,1351,6,6,wd,TUNA GENUS,7,2,2,8.0,5.5,2,0,55,37,1,17,2,5,1,3
2021-01-19,11,1420,6,6,we,YELLOWFIN TUNA,7,2,2,9.5,5.5,1,13,55,37,1,56,1,6,6,3
2021-01-19,11,1454,6,6,we,TUNA GENUS,7,2,2,10.0,7.0,1,8,55,37,1,40,1,5,5,3
2021-01-19,11,1531,6,6,we,TUNA GENUS,7,2,2,11.0,7.0,1,5,55,37,1,34,1,6,4,3
2021-01-19,11,1547,6,6,we,TUNA GENUS,7,2,2,11.0,7.5,1,13,55,37,1,44,1,6,6,3
2021-01-19,11,1631,6,6,we,YELLOWFIN TUNA,7,2,2,11.5,7.5,1,1,55,37,1,24,1,4,1,3
2021-01-19,11,1632,6,6,we,YELLOWFIN TUNA,7,2,2,11.5,7.5,1,1,55,37,1,25,1,4,1,3
2021-01-19,12,1538,6,6,wd,TUNA GENUS,7,2,2,10.0,6.5,1,14,55,37,1,35,1,6,6,3
2021-01-19,12,1555,6,6,we,TUNA GENUS,7,2,2,11.0,8.0,1,22,55,37,1,24,1,6,6,3
2021-01-19,12,1625,6,6,we,TUNA GENUS,7,2,2,11.0,6.5,1,7,55,37,1,43,2,6,4,3
2021-01-19,11,1559,6,6,we,WAHOO,7,2,2,11.5,6.0,1,37,31,37,1,48,1,6,6,3
2021-01-19,11,1641,6,6,we,BLACKFIN TUNA,7,2,2,10.5,5.5,1,10,31,37,1,69,1,6,6,3
2021-01-19,11,1436,6,6,we,SEA BASS FAMILY,7,2,2,8.5,3.5,1,18,31,37,1,48,1,4,4,1
2021-01-19,11,1439,6,6,wd,KING MACKEREL,7,2,2,8.0,5.0,1,10,31,37,1,33,1,6,5,3
2021-01-19,11,1606,6,6,we,WAHOO,7,2,2,9.0,8.0,1,40,31,37,1,42,1,6,6,3
2021-01-19,11,1440,6,6,we,YELLOWFIN TUNA,7,2,2,10.0,7.5,1,6,55,37,1,32,1,2,2,3
2021-01-19,12,1147,6,6,wd,RED DRUM,7,5,8,5.0,4.0,1,3,129,37,3,62,1,3,3,3
2021-01-19,11,1602,6,6,we,SHEEPSHEAD,7,5,8,4.5,3.5,1,21,55,37,G,45,1,2,2,3
2021-01-19,12,1507,6,6,wd,SPOTTED SEATROUT,7,5,8,8.0,7.0,1,3,137,37,3,64,1,2,2,3
2021-01-19,11,1145,6,6,we,STRIPED BASS,7,5,8,4.0,4.0,1,6,55,37,2,44,1,6,4,3
2021-01-19,11,1203,6,6,wd,RED DRUM,7,5,8,4.0,3.5,2,0,129,37,2,38,1,3,1,3
2021-01-19,11,1203,6,6,wd,RED DRUM,7,5,8,4.0,3.5,2,0,129,37,2,36,1,3,1,3
2021-01-19,11,1203,6,6,wd,RED DRUM,7,5,8,4.0,3.5,2,0,129,37,2,55,1,3,1,3
2021-01-19,11,1236,6,6,wd,SPOTTED SEATROUT,7,5,8,5.5,5.0,1,6,19,37,3,77,1,1,1,3
2021-01-19,11,1430,6,6,wd,STRIPED BASS,7,5,8,4.0,3.0,1,1,55,37,2,48,1,2,1,3
2021-01-19,11,1411,6,6,we,SPOTTED SEATROUT,7,5,8,6.0,5.0,1,7,55,37,G,31,1,3,3,3
2021-01-19,12,1545,6,6,we,KING MACKEREL,8,1,1,5.0,4.0,2,0,55,37,1,46,1,6,1,3
2021-01-19,12,1545,6,6,we,KING MACKEREL,8,1,1,5.0,4.0,2,0,55,37,1,43,1,6,1,3
2021-01-19,12,1545,6,6,we,KING MACKEREL,8,1,1,5.0,4.0,2,0,55,37,1,15,1,6,1,3
2021-01-19,12,1549,6,6,wd,SPOTTED SEATROUT,8,1,1,9.0,8.0,2,0,31,37,1,20,1,2,1,3
2021-01-19,12,1549,6,6,wd,SPOTTED SEATROUT,8,1,1,9.0,8.0,2,0,31,37,1,69,1,2,1,3
2021-01-19,12,1235,6,6,wd,SHEEPSHEAD,8,1,1,2.0,2.0,1,5,129,37,1,49,1,2,2,3
2021-01-19,12,1440,6,6,we,SPOTTED SEATROUT,8,1,1,7.0,5.0,1,3,31,37,1,36,1,3,3,3
2021-01-19,11,1607,6,6,we,SHEEPSHEAD,8,1,1,4.0,2.5,2,0,19,37,1,52,1,2,1,1
2021-01-19,11,1314,6,6,wd,BLUEFISH,8,1,1,5.0,4.0,2,0,19,37,1,46,1,2,1,3
2021-01-19,11,1320,6,6,wd,BLUEFISH,8,1,1,5.0,4.0,2,0,19,37,1,41,2,2,1,3
2021-01-19,11,1436,6,6,we,SPOTTED SEATROUT,8,1,1,5.5,5.0,1,4,19,37,1,70,1,3,3,3
2021-01-19,11,957,6,6,we,RED DRUM,8,1,1,2.0,1.0,1,2,129,37,1,50,1,2,2,3
2021-01-19,11,1106,6,6,we,SPOTTED SEATROUT,8,1,1,4.0,2.0,2,0,129,37,1,40,1,2,1,3
2021-01-19,11,1106,6,6,we,SPOTTED SEATROUT,8,1,1,4.0,2.0,2,0,129,37,1,36,1,2,1,3
2021-01-19,11,1147,6,6,we,SPOTTED SEATROUT,8,1,1,5.0,4.0,1,2,129,37,1,38,1,2,2,3
2021-01-19,11,1233,6,6,we,SPOTTED SEATROUT,8,1,1,5.0,4.5,1,1,129,37,1,54,1,2,1,3
2021-01-19,11,1124,6,6,we,SPOTTED SEATROUT,8,1,1,4.5,3.0,1,2,129,37,1,65,1,3,2,3
2021-01-19,11,1538,6,6,we,SPOTTED SEATROUT,8,1,1,2.0,1.0,1,8,129,37,1,34,1,2,2,3
2021-01-19,12,1143,6,6,we,RED DRUM,8,1,1,5.0,3.0,1,1,129,37,1,33,1,3,1,3
2021-01-19,12,1459,6,6,we,TUNA GENUS,8,2,2,6.0,6.0,1,1,31,37,1,64,1,2,1,3
2021-01-19,12,1608,6,6,we,BLUEFIN TUNA,8,2,2,8.0,5.0,1,1,31,37,1,62,1,2,1,3
2021-01-19,11,1306,6,6,we,KING MACKEREL,8,2,2,7.0,3.0,1,8,19,37,1,64,1,2,2,3
2021-01-19,11,1404,6,6,we,KING MACKEREL,8,2,2,7.5,4.5,1,8,19,37,1,36,1,2,2,3
2021-01-19,11,1621,6,6,wd,TUNA GENUS,8,2,2,9.0,5.0,1,5,55,37,1,47,1,1,1,3
2021-01-19,12,1416,6,6,we,KING MACKEREL,8,2,2,6.0,4.0,2,0,19,37,1,38,1,3,1,3
2021-01-19,11,1550,6,6,wd,TUNA GENUS,8,2,2,8.0,4.0,1,1,55,37,1,44,1,3,1,3
2021-01-19,11,1550,6,6,wd,TUNA GENUS,8,2,2,8.0,4.0,1,1,55,37,1,44,2,3,1,3
2021-01-19,11,1610,6,6,wd,BLACK SEA BASS,8,2,2,7.5,6.0,2,0,55,37,1,58,1,4,1,3
2021-01-19,11,1429,6,6,wd,TUNA GENUS,8,2,2,9.0,5.5,1,12,55,37,1,62,1,4,4,3
2021-01-19,11,1351,6,6,we,TUNA GENUS,8,2,2,9.0,6.0,1,7,55,37,1,44,1,2,2,3
2021-01-19,11,1652,6,6,we,BLUEFIN TUNA,8,2,2,10.0,8.0,1,12,31,37,1,51,1,4,4,3
2021-01-19,12,1604,6,6,we,WAHOO,8,2,2,10.0,5.0,2,0,31,37,1,29,1,2,1,1
2021-01-19,12,1606,6,6,we,WAHOO,8,2,2,10.0,5.0,2,0,31,37,1,58,1,2,1,1
2021-01-19,12,1638,6,6,we,SEA BASS FAMILY,8,2,2,11.0,8.0,1,3,31,37,1,45,1,2,2,1
2021-01-19,12,1626,6,6,we,GROUPER GENUS (EPINEPHELUS),8,2,2,6.0,2.0,2,0,129,37,1,54,1,2,1,3
2021-01-19,12,1627,6,6,we,GROUPER GENUS (EPINEPHELUS),8,2,2,6.0,2.0,2,0,129,37,1,60,1,2,1,3
2021-01-19,12,1547,6,6,wd,BLUEFIN TUNA,8,2,2,8.5,8.5,2,0,31,37,1,29,1,2,1,3
2021-01-19,12,1442,6,6,wd,YELLOWFIN TUNA,8,2,2,9.0,6.5,1,8,55,37,1,45,1,4,4,3
2021-01-19,11,1746,6,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,31,37,2,70,1,3,1,3
2021-01-19,11,1746,6,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,31,37,2,71,1,3,1,3
2021-01-19,11,1747,6,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,31,37,2,46,1,3,1,3
2021-01-19,11,1223,6,6,we,SPOTTED SEATROUT,8,5,8,5.5,5.0,1,8,133,37,2,62,1,2,2,3
2021-01-19,12,1143,6,6,we,WEAKFISH,8,5,8,5.0,3.5,1,1,31,37,3,7,1,3,1,3
2021-01-19,12,1207,6,6,we,SPOTTED SEATROUT,8,5,8,4.0,3.0,1,1,31,37,3,53,2,3,1,3
2021-01-19,12,1254,6,6,we,SPOTTED SEATROUT,8,5,8,6.0,4.5,1,3,31,37,3,24,1,3,2,3
2021-01-19,12,1335,6,6,we,LITTLE TUNNY,8,5,8,4.0,3.0,2,0,31,37,3,50,2,2,1,3
2021-01-19,12,1346,6,6,we,SHEEPSHEAD,8,5,8,5.5,5.0,1,15,31,37,3,40,1,2,2,3
2021-01-19,12,1355,6,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,1,3,31,37,3,51,1,2,2,3
2021-01-19,12,1406,6,6,we,RED DRUM,8,5,8,5.0,4.5,1,1,31,37,3,34,1,2,1,3
2021-01-19,12,1430,6,6,we,SPOTTED SEATROUT,8,5,8,6.0,3.5,2,0,31,37,3,34,1,4,1,3
2021-01-19,12,1647,6,6,we,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,4,31,37,3,57,1,2,2,3
2021-01-19,12,1411,6,6,wd,SPOTTED SEATROUT,8,5,8,6.0,5.0,1,4,31,37,3,52,1,2,2,3
2021-01-19,12,1534,6,6,wd,SPOTTED SEATROUT,8,5,8,7.0,6.5,1,1,31,37,3,60,1,2,1,3
2021-01-19,12,1608,6,6,wd,SPOTTED SEATROUT,8,5,8,7.0,5.0,1,2,31,37,3,56,1,2,2,3
2021-01-19,11,1154,6,6,we,RED DRUM,8,5,8,4.0,3.5,1,2,31,37,3,50,2,2,2,3
2021-01-19,11,1439,6,6,we,SPOTTED SEATROUT,8,5,8,8.0,7.5,2,0,31,37,3,59,2,2,1,3
2021-01-19,11,1440,6,6,we,SPOTTED SEATROUT,8,5,8,8.0,7.5,2,0,31,37,3,62,1,2,1,3
2021-01-19,11,1448,6,6,we,SHEEPSHEAD,8,5,8,6.0,5.5,1,1,31,37,3,54,1,2,1,3
2021-01-19,11,1529,6,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,31,37,3,59,1,2,1,3
2021-01-19,11,1529,6,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,31,37,3,45,2,2,1,3
2021-01-19,11,1547,6,6,we,SPOTTED SEATROUT,8,5,8,5.0,3.0,1,1,31,37,3,54,1,2,1,3
2021-01-19,11,1614,6,6,we,SPOTTED SEATROUT,8,5,8,4.0,4.0,2,0,31,37,3,67,1,1,1,3
2021-01-19,12,1258,6,6,we,SHEEPSHEAD,8,5,8,3.0,3.0,1,10,31,37,3,30,1,2,2,3
2021-01-19,12,1500,6,6,we,BLUEFISH,8,5,8,6.0,5.5,1,10,31,37,3,76,1,3,3,3
2021-01-19,12,1514,6,6,we,KINGFISH GENUS,8,5,8,6.0,5.5,2,0,31,37,3,66,1,3,1,3
2021-01-19,12,1514,6,6,we,KINGFISH GENUS,8,5,8,6.0,5.5,2,0,31,37,3,43,1,3,1,3
2021-01-19,12,1514,6,6,we,KINGFISH GENUS,8,5,8,6.0,5.5,2,0,31,37,3,13,1,3,1,3
2021-01-19,12,1226,6,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.5,1,1,31,37,3,63,1,2,1,3
2021-01-19,11,1125,6,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.0,1,7,129,37,5,17,1,3,3,3
2021-01-19,11,1247,6,6,wd,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,3,129,37,5,39,1,1,1,3
2021-01-19,11,1527,6,6,wd,SPOTTED SEATROUT,8,5,8,4.0,2.5,1,1,129,37,5,66,1,2,1,3
2021-01-19,11,1532,6,6,wd,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,7,129,37,5,19,1,3,3,3
2021-01-19,11,1551,6,6,wd,BLACK DRUM,8,5,8,4.0,3.0,1,7,129,37,5,66,1,2,2,3
2021-01-19,11,1450,6,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,19,37,3,68,1,3,1,3
2021-01-19,11,1450,6,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,19,37,3,68,2,3,1,3
2021-01-19,11,1450,6,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,19,37,3,15,1,3,1,3
2021-01-19,11,1400,6,6,we,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,1,19,37,3,71,1,2,1,3
2021-01-19,11,1509,6,6,we,RED DRUM,8,5,8,6.0,4.5,1,7,19,37,5,59,1,2,2,3
2021-01-19,11,1609,6,6,we,RED DRUM,8,5,8,6.0,4.5,1,1,19,37,5,58,1,2,1,3
2021-01-19,11,1609,6,6,we,RED DRUM,8,5,8,6.0,4.5,1,1,19,37,5,57,1,2,1,3
2021-01-19,12,1539,6,6,we,SPOTTED SEATROUT,8,5,8,4.0,2.0,1,2,129,37,5,20,1,1,1,3
2021-01-19,12,1548,6,6,we,SPOTTED SEATROUT,8,5,8,7.0,5.0,1,8,129,37,5,25,1,2,2,3
2021-01-19,11,1130,6,6,wd,STRIPED BASS,8,5,8,2.0,1.0,1,2,55,37,2,31,1,2,2,3
2021-01-19,11,1257,6,6,wd,STRIPED BASS,8,5,8,4.0,3.0,1,1,55,37,2,78,1,1,1,3
2021-01-19,11,1455,6,6,wd,BLACK DRUM,8,5,8,4.0,3.0,1,2,55,37,G,62,1,2,2,3
2021-01-19,12,1630,6,6,we,STRIPED BASS,8,5,8,1.5,1.0,1,6,55,37,2,61,2,3,3,3
2021-01-19,12,1543,6,6,wd,STRIPED BASS,8,5,8,4.5,3.5,1,2,55,37,2,63,1,1,1,3
2021-01-19,12,1654,6,6,wd,STRIPED BASS,8,5,8,7.5,6.5,1,1,55,37,2,49,1,2,1,3
2021-01-19,11,957,6,6,we,STRIPED BASS,8,5,8,2.0,2.0,1,2,55,37,2,50,1,2,1,3
2021-01-19,11,838,6,6,we,SPOTTED SEATROUT,8,5,8,4.0,3.0,1,2,129,37,5,42,1,2,2,3
2021-01-19,12,1617,6,6,wd,STRIPED BASS,8,5,8,2.0,2.0,1,6,55,37,2,63,1,3,3,3
2021-01-19,12,1636,6,6,wd,STRIPED BASS,8,5,8,1.5,1.0,1,2,55,37,2,25,1,1,1,3
2021-01-19,12,1255,6,6,wd,SPOTTED SEATROUT,8,5,8,4.5,4.0,1,8,95,37,G,74,1,2,2,3
2021-01-19,12,1332,6,6,we,STRIPED BASS,8,5,8,4.5,4.0,1,1,55,37,2,58,1,2,1,3
2021-01-19,12,1244,6,6,we,STRIPED BASS,8,5,8,4.0,3.5,1,2,55,37,2,59,1,1,1,3
2021-01-19,12,1303,6,6,we,STRIPED BASS,8,5,8,6.0,5.5,2,0,55,37,2,46,1,4,1,3
2021-01-19,12,1525,6,6,we,STRIPED BASS,8,5,8,3.0,2.5,1,1,55,37,2,45,1,1,1,3
2021-01-19,12,1556,6,6,we,STRIPED BASS,8,5,8,4.0,3.5,2,0,55,37,2,52,1,2,1,3
2021-01-19,12,1602,6,6,we,STRIPED BASS,8,5,8,4.0,3.5,1,4,55,37,2,52,1,2,2,3
2021-01-19,12,1627,6,6,we,STRIPED BASS,8,5,8,4.0,3.5,1,2,55,37,2,17,1,3,2,3
2021-01-19,11,1126,6,6,wd,SPOTTED SEATROUT,8,5,8,4.0,4.0,1,4,13,37,3,58,1,1,1,3
2021-01-19,11,1141,6,6,wd,SPOTTED SEATROUT,8,5,8,3.0,1.0,1,1,13,37,3,55,1,1,1,3
2021-01-19,11,1202,6,6,wd,SPOTTED SEATROUT,8,5,8,4.0,4.0,1,3,13,37,3,69,1,2,1,3
2021-01-19,11,1220,6,6,wd,SPOTTED SEATROUT,8,5,8,4.5,4.0,1,5,13,37,3,75,1,2,2,3
2021-01-19,11,1243,6,6,wd,SPOTTED SEATROUT,8,5,8,5.5,5.0,1,4,13,37,3,73,1,2,2,3
2021-01-19,11,1307,6,6,wd,SPOTTED SEATROUT,8,5,8,5.5,5.5,1,1,13,37,3,60,1,3,1,3
